10,-54,-72,-63,-68,-66
10,-49,-79,-74,-72,-65
10,-59,-70,-58,-68,-70
10,-49,-72,-60,-69,-72
10,-48,-75,-59,-70,-64
10,-56,-70,-58,-74,-72
10,-48,-76,-60,-72,-65
10,-54,-72,-71,-70,-65
10,-56,-68,-61,-74,-62
10,-58,-73,-73,-71,-65
10,-57,-73,-64,-75,-62
10,-48,-76,-63,-74,-63
10,-56,-74,-59,-74,-62
10,-48,-69,-58,-68,-63
10,-56,-74,-73,-74,-71
10,-51,-70,-63,-71,-65
10,-52,-71,-65,-68,-62
10,-48,-73,-61,-74,-72
10,-58,-71,-71,-68,-65
10,-57,-69,-61,-75,-63
10,-60,-70,-61,-68,-63
10,-60,-72,-65,-68,-72
10,-49,-75,-61,-74,-65
10,-55,-73,-74,-67,-67
10,-59,-69,-60,-72,-65
10,-58,-71,-66,-72,-68
10,-48,-71,-75,-68,-71
10,-48,-70,-68,-71,-68
10,-48,-70,-68,-73,-63
10,-59,-73,-60,-68,-65
10,-55,-70,-59,-70,-67
10,-59,-72,-73,-74,-63
10,-55,-73,-58,-71,-65
10,-59,-71,-75,-66,-70
10,-56,-72,-60,-71,-63
10,-53,-70,-73,-74,-71
10,-55,-73,-59,-71,-62
10,-53,-71,-66,-74,-67
10,-55,-70,-58,-66,-67
10,-58,-70,-60,-74,-62
10,-56,-72,-74,-69,-65
10,-48,-71,-58,-74,-66
10,-48,-70,-73,-66,-65
10,-48,-72,-66,-74,-65
10,-56,-70,-61,-70,-71
10,-57,-72,-58,-72,-66
10,-56,-71,-74,-69,-62
10,-48,-72,-60,-66,-62
10,-57,-73,-73,-70,-70
10,-53,-73,-58,-69,-65
10,-48,-72,-59,-66,-70
10,-57,-73,-65,-74,-67
10,-56,-72,-73,-66,-65
10,-48,-73,-58,-72,-70
10,-55,-72,-73,-66,-63
10,-58,-73,-58,-74,-71
10,-55,-72,-58,-70,-67
10,-53,-71,-57,-72,-64
10,-48,-70,-73,-67,-63
10,-55,-72,-61,-74,-65
10,-57,-72,-74,-67,-64
10,-53,-72,-67,-67,-67
10,-56,-73,-66,-72,-65
10,-53,-70,-64,-72,-65
10,-58,-72,-73,-74,-63
10,-57,-74,-66,-70,-63
10,-48,-70,-73,-70,-66
10,-55,-74,-61,-74,-70
10,-48,-72,-58,-67,-65
10,-57,-72,-73,-70,-63
10,-55,-70,-58,-74,-65
10,-58,-72,-58,-70,-70
10,-52,-72,-67,-74,-63
10,-48,-72,-61,-67,-63
10,-48,-69,-74,-70,-65
10,-55,-72,-73,-67,-63
10,-48,-69,-60,-70,-70
10,-55,-72,-73,-67,-63
10,-48,-73,-61,-72,-65
