0,1,2,3,4,position
-72.0,-69.0,-85.0,-78.0,-69.0,1
-74.0,-69.0,-85.0,-78.0,-69.0,1
-74.0,-69.0,-75.0,-75.0,-69.0,1
-72.0,-70.0,-83.0,-75.0,-71.0,1
-72.0,-70.0,-83.0,-79.0,-69.0,1
-72.0,-70.0,-83.0,-79.0,-71.0,1
-72.0,-70.0,-84.0,-75.0,-71.0,1
-74.0,-71.0,-77.0,-79.0,-71.0,1
-74.0,-69.0,-77.0,-75.0,-71.0,1
-74.0,-69.0,-83.0,-75.0,-71.0,1
-74.0,-69.0,-83.0,-75.0,-69.0,1
-72.0,-69.0,-83.0,-79.0,-69.0,1
-72.0,-70.0,-78.0,-75.0,-69.0,1
-75.0,-70.0,-78.0,-75.0,-69.0,1
-75.0,-71.0,-78.0,-75.0,-69.0,1
-75.0,-71.0,-84.0,-75.0,-69.0,1
-75.0,-71.0,-84.0,-80.0,-69.0,1
-75.0,-71.0,-76.0,-80.0,-69.0,1
-75.0,-71.0,-76.0,-75.0,-69.0,1
-74.0,-71.0,-76.0,-75.0,-69.0,1
-73.0,-71.0,-84.0,-79.0,-69.0,1
-73.0,-71.0,-84.0,-75.0,-69.0,1
-74.0,-71.0,-84.0,-80.0,-69.0,1
-73.0,-71.0,-84.0,-80.0,-69.0,1
-73.0,-71.0,-75.0,-80.0,-69.0,1
-73.0,-71.0,-75.0,-80.0,-70.0,1
-71.0,-71.0,-75.0,-75.0,-69.0,1
-71.0,-71.0,-77.0,-75.0,-69.0,1
-71.0,-71.0,-77.0,-75.0,-71.0,1
-71.0,-71.0,-77.0,-80.0,-71.0,1
-71.0,-69.0,-77.0,-80.0,-71.0,1
-73.0,-69.0,-77.0,-80.0,-71.0,1
-73.0,-69.0,-75.0,-80.0,-71.0,1
-73.0,-69.0,-75.0,-80.0,-69.0,1
-73.0,-71.0,-78.0,-76.0,-69.0,1
-73.0,-71.0,-75.0,-78.0,-70.0,1
-73.0,-71.0,-75.0,-76.0,-70.0,1
-73.0,-70.0,-75.0,-76.0,-70.0,1
-73.0,-70.0,-77.0,-76.0,-70.0,1
-73.0,-71.0,-77.0,-78.0,-69.0,1
-76.0,-71.0,-77.0,-78.0,-69.0,1
-76.0,-71.0,-75.0,-78.0,-69.0,1
-76.0,-71.0,-75.0,-76.0,-69.0,1
-76.0,-70.0,-75.0,-76.0,-69.0,1
-73.0,-70.0,-75.0,-78.0,-70.0,1
-74.0,-70.0,-75.0,-78.0,-70.0,1
-73.0,-69.0,-78.0,-78.0,-69.0,1
-73.0,-69.0,-78.0,-77.0,-69.0,1
-75.0,-69.0,-78.0,-77.0,-69.0,1
-75.0,-69.0,-75.0,-77.0,-69.0,1
-75.0,-69.0,-75.0,-77.0,-71.0,1
-72.0,-69.0,-75.0,-77.0,-71.0,1
-72.0,-69.0,-77.0,-77.0,-71.0,1
-72.0,-69.0,-77.0,-77.0,-69.0,1
-74.0,-69.0,-77.0,-78.0,-69.0,1
-72.0,-71.0,-75.0,-75.0,-71.0,1
-72.0,-70.0,-75.0,-75.0,-71.0,1
-72.0,-70.0,-86.0,-75.0,-71.0,1
-72.0,-70.0,-86.0,-75.0,-69.0,1
-72.0,-71.0,-86.0,-75.0,-69.0,1
-72.0,-71.0,-86.0,-77.0,-69.0,1
-72.0,-71.0,-78.0,-77.0,-69.0,1
-75.0,-71.0,-78.0,-77.0,-69.0,1
-75.0,-71.0,-78.0,-77.0,-71.0,1
-75.0,-71.0,-78.0,-75.0,-71.0,1
-75.0,-71.0,-87.0,-75.0,-71.0,1
-72.0,-71.0,-87.0,-75.0,-71.0,1
-72.0,-70.0,-87.0,-75.0,-71.0,1
-72.0,-70.0,-87.0,-79.0,-71.0,1
-73.0,-71.0,-75.0,-76.0,-71.0,1
-75.0,-71.0,-76.0,-79.0,-71.0,1
-75.0,-70.0,-76.0,-75.0,-71.0,1
-75.0,-70.0,-76.0,-75.0,-69.0,1
-75.0,-70.0,-76.0,-77.0,-69.0,1
-74.0,-70.0,-75.0,-77.0,-69.0,1
-72.0,-70.0,-83.0,-76.0,-69.0,1
-72.0,-70.0,-83.0,-77.0,-69.0,1
-74.0,-70.0,-83.0,-78.0,-70.0,1
-74.0,-72.0,-83.0,-78.0,-70.0,1
-74.0,-72.0,-83.0,-75.0,-70.0,1
-72.0,-72.0,-83.0,-75.0,-70.0,1
-72.0,-71.0,-83.0,-75.0,-70.0,1
-72.0,-71.0,-83.0,-79.0,-70.0,1
-74.0,-71.0,-83.0,-79.0,-70.0,1
-74.0,-71.0,-78.0,-79.0,-70.0,1
-74.0,-72.0,-78.0,-79.0,-70.0,1
-74.0,-72.0,-78.0,-76.0,-70.0,1
-73.0,-72.0,-78.0,-76.0,-70.0,1
-73.0,-72.0,-85.0,-76.0,-70.0,1
-73.0,-70.0,-85.0,-76.0,-70.0,1
-73.0,-70.0,-85.0,-79.0,-70.0,1
-74.0,-70.0,-85.0,-79.0,-70.0,1
-74.0,-70.0,-77.0,-79.0,-70.0,1
-74.0,-72.0,-77.0,-79.0,-70.0,1
-74.0,-72.0,-77.0,-77.0,-70.0,1
-73.0,-72.0,-77.0,-77.0,-70.0,1
-73.0,-72.0,-77.0,-77.0,-69.0,1
-73.0,-70.0,-77.0,-77.0,-69.0,1
-73.0,-70.0,-78.0,-76.0,-69.0,1
-73.0,-70.0,-78.0,-76.0,-70.0,1
-73.0,-71.0,-78.0,-76.0,-70.0,1
-73.0,-71.0,-84.0,-76.0,-70.0,1
-73.0,-69.0,-84.0,-76.0,-69.0,1
-73.0,-69.0,-84.0,-77.0,-69.0,1
-74.0,-69.0,-84.0,-77.0,-69.0,1
-74.0,-69.0,-75.0,-77.0,-69.0,1
-74.0,-69.0,-75.0,-77.0,-70.0,1
-75.0,-70.0,-75.0,-77.0,-70.0,1
-75.0,-70.0,-75.0,-79.0,-70.0,1
-75.0,-71.0,-75.0,-79.0,-70.0,1
-74.0,-70.0,-74.0,-78.0,-70.0,1
-72.0,-70.0,-74.0,-78.0,-70.0,1
-72.0,-70.0,-83.0,-78.0,-70.0,1
-72.0,-71.0,-83.0,-78.0,-70.0,1
-75.0,-71.0,-83.0,-78.0,-70.0,1
-75.0,-71.0,-83.0,-77.0,-70.0,1
-75.0,-71.0,-75.0,-77.0,-70.0,1
-75.0,-70.0,-75.0,-77.0,-69.0,1
-75.0,-70.0,-81.0,-77.0,-69.0,1
-75.0,-70.0,-81.0,-77.0,-71.0,1
-71.0,-70.0,-83.0,-77.0,-69.0,1
-71.0,-70.0,-83.0,-76.0,-69.0,1
-71.0,-72.0,-83.0,-76.0,-69.0,1
-71.0,-72.0,-78.0,-76.0,-69.0,1
-76.0,-72.0,-78.0,-76.0,-69.0,1
-76.0,-72.0,-78.0,-79.0,-69.0,1
-76.0,-70.0,-78.0,-79.0,-69.0,1
-76.0,-70.0,-84.0,-79.0,-69.0,1
-76.0,-71.0,-84.0,-79.0,-69.0,1
-76.0,-71.0,-76.0,-79.0,-69.0,1
-76.0,-71.0,-76.0,-75.0,-69.0,1
-76.0,-69.0,-76.0,-75.0,-69.0,1
-76.0,-69.0,-86.0,-75.0,-69.0,1
-72.0,-69.0,-86.0,-75.0,-69.0,1
-72.0,-69.0,-86.0,-76.0,-69.0,1
-72.0,-72.0,-86.0,-76.0,-69.0,1
-72.0,-72.0,-86.0,-76.0,-70.0,1
-72.0,-72.0,-78.0,-76.0,-70.0,1
-74.0,-72.0,-78.0,-77.0,-70.0,1
-74.0,-70.0,-78.0,-77.0,-70.0,1
-74.0,-70.0,-78.0,-77.0,-69.0,1
-72.0,-70.0,-76.0,-77.0,-69.0,1
-72.0,-70.0,-76.0,-75.0,-69.0,1
-72.0,-72.0,-76.0,-75.0,-69.0,1
-72.0,-72.0,-76.0,-75.0,-70.0,1
-74.0,-72.0,-76.0,-75.0,-70.0,1
-74.0,-72.0,-76.0,-79.0,-70.0,1
-74.0,-69.0,-76.0,-79.0,-70.0,1
-74.0,-69.0,-86.0,-79.0,-70.0,1
-73.0,-69.0,-86.0,-79.0,-70.0,1
-73.0,-71.0,-86.0,-79.0,-70.0,1
-73.0,-71.0,-86.0,-79.0,-69.0,1
-73.0,-71.0,-86.0,-75.0,-69.0,1
-76.0,-71.0,-86.0,-75.0,-69.0,1
-76.0,-71.0,-86.0,-75.0,-70.0,1
-76.0,-71.0,-76.0,-75.0,-70.0,1
-76.0,-71.0,-76.0,-78.0,-70.0,1
-76.0,-71.0,-76.0,-79.0,-70.0,1
-72.0,-71.0,-76.0,-79.0,-70.0,1
-72.0,-71.0,-76.0,-76.0,-69.0,1
-73.0,-71.0,-76.0,-76.0,-69.0,1
-73.0,-71.0,-76.0,-76.0,-70.0,1
-77.0,-71.0,-76.0,-76.0,-70.0,1
-77.0,-71.0,-76.0,-81.0,-70.0,1
-77.0,-71.0,-77.0,-81.0,-70.0,1
-77.0,-71.0,-77.0,-81.0,-69.0,1
-77.0,-71.0,-75.0,-81.0,-69.0,1
-74.0,-71.0,-75.0,-81.0,-69.0,1
-74.0,-71.0,-75.0,-77.0,-69.0,1
-76.0,-70.0,-75.0,-77.0,-70.0,1
-76.0,-70.0,-84.0,-77.0,-70.0,1
-76.0,-70.0,-84.0,-78.0,-70.0,1
-76.0,-71.0,-84.0,-78.0,-70.0,1
-76.0,-71.0,-84.0,-78.0,-68.0,1
-72.0,-71.0,-84.0,-78.0,-68.0,1
-72.0,-71.0,-77.0,-78.0,-68.0,1
-72.0,-70.0,-77.0,-77.0,-68.0,1
-72.0,-70.0,-77.0,-77.0,-71.0,1
-78.0,-70.0,-77.0,-77.0,-71.0,1
-78.0,-70.0,-77.0,-80.0,-71.0,1
-78.0,-70.0,-85.0,-80.0,-71.0,1
-78.0,-71.0,-85.0,-80.0,-71.0,1
-78.0,-71.0,-85.0,-80.0,-68.0,1
-74.0,-71.0,-85.0,-80.0,-68.0,1
-74.0,-71.0,-85.0,-75.0,-68.0,1
-74.0,-71.0,-78.0,-75.0,-68.0,1
-74.0,-70.0,-78.0,-75.0,-68.0,1
-74.0,-70.0,-78.0,-75.0,-69.0,1
-75.0,-70.0,-78.0,-81.0,-69.0,1
-75.0,-70.0,-84.0,-81.0,-69.0,1
-75.0,-71.0,-84.0,-81.0,-69.0,1
-72.0,-71.0,-84.0,-81.0,-69.0,1
-72.0,-71.0,-76.0,-81.0,-69.0,1
-72.0,-71.0,-76.0,-81.0,-71.0,1
-74.0,-71.0,-76.0,-81.0,-71.0,1
-77.0,-71.0,-76.0,-81.0,-71.0,1
-77.0,-71.0,-83.0,-81.0,-71.0,1
-77.0,-71.0,-83.0,-81.0,-68.0,1
-77.0,-71.0,-83.0,-76.0,-68.0,1
-77.0,-71.0,-75.0,-76.0,-68.0,1
-77.0,-69.0,-75.0,-76.0,-68.0,1
-77.0,-69.0,-75.0,-76.0,-70.0,1
-77.0,-69.0,-75.0,-80.0,-70.0,1
-77.0,-69.0,-85.0,-80.0,-70.0,1
-77.0,-71.0,-85.0,-80.0,-70.0,1
-77.0,-71.0,-85.0,-80.0,-69.0,1
-74.0,-71.0,-85.0,-80.0,-69.0,1
-74.0,-71.0,-77.0,-80.0,-69.0,1
-74.0,-71.0,-77.0,-82.0,-69.0,1
-74.0,-71.0,-77.0,-82.0,-70.0,1
-74.0,-71.0,-86.0,-82.0,-70.0,1
-74.0,-71.0,-86.0,-76.0,-70.0,1
-74.0,-72.0,-86.0,-76.0,-70.0,1
-74.0,-72.0,-86.0,-76.0,-68.0,1
-74.0,-72.0,-78.0,-76.0,-68.0,1
-74.0,-72.0,-78.0,-81.0,-68.0,1
-74.0,-71.0,-78.0,-81.0,-68.0,1
-74.0,-71.0,-78.0,-81.0,-69.0,1
-74.0,-71.0,-87.0,-81.0,-69.0,1
-74.0,-71.0,-87.0,-75.0,-69.0,1
-74.0,-70.0,-87.0,-75.0,-69.0,1
-72.0,-70.0,-87.0,-75.0,-69.0,1
-72.0,-72.0,-77.0,-79.0,-69.0,1
-72.0,-72.0,-77.0,-79.0,-68.0,1
-76.0,-72.0,-77.0,-79.0,-68.0,1
-76.0,-70.0,-77.0,-79.0,-68.0,1
-76.0,-70.0,-77.0,-79.0,-69.0,1
-76.0,-71.0,-77.0,-79.0,-69.0,1
-77.0,-71.0,-77.0,-79.0,-69.0,1
-77.0,-71.0,-77.0,-74.0,-69.0,1
-77.0,-71.0,-78.0,-74.0,-69.0,1
-77.0,-71.0,-78.0,-80.0,-69.0,1
-77.0,-71.0,-78.0,-80.0,-70.0,1
-76.0,-71.0,-78.0,-80.0,-70.0,1
-76.0,-71.0,-86.0,-80.0,-70.0,1
-76.0,-71.0,-86.0,-75.0,-68.0,1
-73.0,-71.0,-86.0,-75.0,-68.0,1
-73.0,-71.0,-77.0,-75.0,-68.0,1
-73.0,-71.0,-77.0,-80.0,-68.0,1
-73.0,-70.0,-77.0,-80.0,-68.0,1
-73.0,-70.0,-77.0,-80.0,-70.0,1
-74.0,-70.0,-77.0,-80.0,-70.0,1
-76.0,-70.0,-77.0,-80.0,-70.0,1
-72.0,-70.0,-77.0,-80.0,-70.0,1
-72.0,-70.0,-75.0,-80.0,-70.0,1
-72.0,-70.0,-75.0,-75.0,-70.0,1
-72.0,-71.0,-75.0,-75.0,-70.0,1
-72.0,-72.0,-75.0,-75.0,-70.0,1
-74.0,-72.0,-75.0,-75.0,-70.0,1
-74.0,-72.0,-75.0,-80.0,-70.0,1
-74.0,-71.0,-75.0,-80.0,-70.0,1
-74.0,-71.0,-75.0,-80.0,-68.0,1
-73.0,-71.0,-75.0,-80.0,-68.0,1
-73.0,-71.0,-76.0,-80.0,-68.0,1
-73.0,-71.0,-76.0,-79.0,-68.0,1
-73.0,-72.0,-76.0,-79.0,-68.0,1
-73.0,-72.0,-76.0,-79.0,-70.0,1
-74.0,-72.0,-85.0,-79.0,-70.0,1
-74.0,-72.0,-85.0,-81.0,-70.0,1
-74.0,-71.0,-85.0,-81.0,-70.0,1
-74.0,-71.0,-85.0,-81.0,-69.0,1
-73.0,-71.0,-85.0,-81.0,-69.0,1
-73.0,-71.0,-76.0,-81.0,-69.0,1
-73.0,-71.0,-76.0,-79.0,-70.0,1
-73.0,-71.0,-76.0,-80.0,-70.0,1
-73.0,-72.0,-76.0,-80.0,-70.0,1
-73.0,-72.0,-76.0,-80.0,-69.0,1
-73.0,-72.0,-76.0,-75.0,-69.0,1
-74.0,-71.0,-77.0,-75.0,-69.0,1
-75.0,-71.0,-77.0,-75.0,-69.0,1
-75.0,-71.0,-78.0,-80.0,-69.0,1
-75.0,-71.0,-78.0,-80.0,-70.0,1
-74.0,-71.0,-78.0,-80.0,-70.0,1
-74.0,-71.0,-85.0,-80.0,-70.0,1
-74.0,-71.0,-85.0,-75.0,-70.0,1
-75.0,-71.0,-85.0,-75.0,-70.0,1
-75.0,-71.0,-78.0,-75.0,-70.0,1
-75.0,-71.0,-78.0,-79.0,-70.0,1
-75.0,-72.0,-78.0,-79.0,-70.0,1
-74.0,-72.0,-86.0,-79.0,-70.0,1
-74.0,-72.0,-86.0,-75.0,-70.0,1
-74.0,-71.0,-86.0,-75.0,-70.0,1
-74.0,-71.0,-86.0,-75.0,-69.0,1
-72.0,-71.0,-78.0,-75.0,-69.0,1
-72.0,-72.0,-78.0,-78.0,-69.0,1
-74.0,-72.0,-78.0,-78.0,-69.0,1
-74.0,-72.0,-86.0,-78.0,-69.0,1
-74.0,-72.0,-86.0,-76.0,-69.0,1
-74.0,-71.0,-86.0,-76.0,-69.0,1
-75.0,-71.0,-86.0,-76.0,-69.0,1
-75.0,-71.0,-78.0,-79.0,-69.0,1
-75.0,-73.0,-78.0,-79.0,-69.0,1
-75.0,-73.0,-78.0,-75.0,-69.0,1
-75.0,-71.0,-78.0,-75.0,-68.0,1
-76.0,-71.0,-78.0,-75.0,-68.0,1
-76.0,-71.0,-76.0,-75.0,-68.0,1
-76.0,-71.0,-76.0,-79.0,-68.0,1
-76.0,-71.0,-78.0,-79.0,-70.0,1
-76.0,-72.0,-78.0,-79.0,-70.0,1
-74.0,-72.0,-85.0,-79.0,-69.0,1
-74.0,-71.0,-85.0,-79.0,-69.0,1
-73.0,-71.0,-85.0,-79.0,-69.0,1
-73.0,-71.0,-78.0,-80.0,-69.0,1
-74.0,-71.0,-78.0,-80.0,-69.0,1
-74.0,-71.0,-76.0,-80.0,-69.0,1
-74.0,-71.0,-76.0,-79.0,-70.0,1
-75.0,-71.0,-76.0,-79.0,-70.0,1
-75.0,-71.0,-86.0,-79.0,-70.0,1
-75.0,-71.0,-86.0,-75.0,-70.0,1
-75.0,-71.0,-86.0,-75.0,-68.0,1
-74.0,-71.0,-86.0,-75.0,-68.0,1
-74.0,-71.0,-78.0,-79.0,-68.0,1
-74.0,-71.0,-78.0,-75.0,-69.0,1
-74.0,-71.0,-76.0,-80.0,-70.0,1
-73.0,-71.0,-76.0,-75.0,-70.0,1
-75.0,-71.0,-76.0,-75.0,-70.0,1
-72.0,-71.0,-76.0,-75.0,-70.0,1
-72.0,-71.0,-79.0,-75.0,-70.0,1
-75.0,-71.0,-79.0,-75.0,-70.0,1
-75.0,-71.0,-87.0,-75.0,-70.0,1
-75.0,-71.0,-87.0,-79.0,-70.0,1
-74.0,-71.0,-87.0,-79.0,-70.0,1
-74.0,-71.0,-87.0,-75.0,-70.0,1
-76.0,-71.0,-87.0,-75.0,-69.0,1
-76.0,-71.0,-76.0,-80.0,-69.0,1
-72.0,-71.0,-76.0,-80.0,-69.0,1
-72.0,-71.0,-76.0,-75.0,-69.0,1
-72.0,-71.0,-79.0,-75.0,-69.0,1
-74.0,-71.0,-79.0,-75.0,-69.0,1
-74.0,-71.0,-79.0,-77.0,-69.0,1
-74.0,-71.0,-79.0,-77.0,-70.0,1
-76.0,-71.0,-79.0,-77.0,-70.0,1
-76.0,-71.0,-79.0,-75.0,-70.0,1
-76.0,-71.0,-79.0,-78.0,-70.0,1
-76.0,-71.0,-85.0,-78.0,-70.0,1
-76.0,-71.0,-85.0,-75.0,-70.0,1
-76.0,-71.0,-78.0,-75.0,-70.0,1
-72.0,-71.0,-86.0,-80.0,-70.0,1
-72.0,-71.0,-86.0,-79.0,-70.0,1
-72.0,-71.0,-87.0,-79.0,-70.0,1
-76.0,-71.0,-87.0,-79.0,-70.0,1
-76.0,-71.0,-87.0,-80.0,-70.0,1
-76.0,-71.0,-76.0,-80.0,-70.0,1
-72.0,-71.0,-86.0,-75.0,-70.0,1
-72.0,-71.0,-79.0,-80.0,-70.0,1
-72.0,-71.0,-79.0,-80.0,-69.0,1
-74.0,-71.0,-79.0,-80.0,-69.0,1
-74.0,-71.0,-86.0,-80.0,-69.0,1
-74.0,-70.0,-86.0,-80.0,-69.0,1
-74.0,-70.0,-86.0,-75.0,-69.0,1
-72.0,-70.0,-79.0,-75.0,-69.0,1
-72.0,-71.0,-79.0,-79.0,-69.0,1
-77.0,-71.0,-79.0,-80.0,-69.0,1
-77.0,-71.0,-76.0,-78.0,-69.0,1
-73.0,-72.0,-78.0,-75.0,-69.0,1
-73.0,-71.0,-76.0,-78.0,-69.0,1
-77.0,-72.0,-76.0,-78.0,-69.0,1
-77.0,-72.0,-78.0,-78.0,-69.0,1
-77.0,-72.0,-78.0,-79.0,-69.0,1
-73.0,-72.0,-78.0,-79.0,-69.0,1
-73.0,-71.0,-86.0,-78.0,-69.0,1
-77.0,-71.0,-86.0,-78.0,-69.0,1
-77.0,-71.0,-76.0,-80.0,-69.0,1
-73.0,-71.0,-76.0,-80.0,-69.0,1
-73.0,-71.0,-76.0,-78.0,-68.0,1
-73.0,-71.0,-87.0,-78.0,-68.0,1
-74.0,-71.0,-87.0,-78.0,-68.0,1
-74.0,-71.0,-87.0,-78.0,-69.0,1
-74.0,-71.0,-87.0,-80.0,-69.0,1
-74.0,-71.0,-76.0,-75.0,-70.0,1
-74.0,-71.0,-76.0,-78.0,-70.0,1
-72.0,-71.0,-76.0,-78.0,-70.0,1
-72.0,-71.0,-87.0,-78.0,-70.0,1
-72.0,-71.0,-87.0,-78.0,-69.0,1
-72.0,-71.0,-87.0,-75.0,-69.0,1
-76.0,-71.0,-77.0,-75.0,-69.0,1
-76.0,-71.0,-77.0,-75.0,-70.0,1
-76.0,-71.0,-77.0,-80.0,-70.0,1
-76.0,-72.0,-78.0,-80.0,-70.0,1
-76.0,-72.0,-78.0,-80.0,-68.0,1
-76.0,-72.0,-78.0,-75.0,-68.0,1
-75.0,-72.0,-78.0,-75.0,-68.0,1
-75.0,-72.0,-76.0,-75.0,-68.0,1
-75.0,-71.0,-76.0,-75.0,-68.0,1
-72.0,-71.0,-78.0,-75.0,-70.0,1
-72.0,-72.0,-78.0,-75.0,-70.0,1
-72.0,-72.0,-78.0,-75.0,-69.0,1
-74.0,-72.0,-77.0,-75.0,-69.0,1
-76.0,-71.0,-85.0,-75.0,-69.0,1
-76.0,-70.0,-85.0,-75.0,-69.0,1
-76.0,-70.0,-85.0,-75.0,-70.0,1
-76.0,-70.0,-85.0,-80.0,-70.0,1
-72.0,-70.0,-85.0,-80.0,-70.0,1
-72.0,-70.0,-77.0,-75.0,-70.0,1
-72.0,-70.0,-76.0,-75.0,-70.0,1
-75.0,-70.0,-76.0,-75.0,-70.0,1
-75.0,-70.0,-76.0,-79.0,-70.0,1
-75.0,-70.0,-78.0,-79.0,-70.0,1
-74.0,-70.0,-78.0,-79.0,-70.0,1
-74.0,-73.0,-78.0,-79.0,-70.0,1
-74.0,-73.0,-78.0,-75.0,-70.0,1
-76.0,-73.0,-78.0,-75.0,-70.0,1
-76.0,-73.0,-85.0,-75.0,-70.0,1
-76.0,-71.0,-85.0,-79.0,-70.0,1
-74.0,-71.0,-85.0,-79.0,-70.0,1
-74.0,-72.0,-78.0,-79.0,-68.0,1
-74.0,-72.0,-78.0,-75.0,-68.0,1
-74.0,-72.0,-86.0,-81.0,-68.0,1
-74.0,-72.0,-86.0,-81.0,-69.0,1
-74.0,-70.0,-86.0,-81.0,-69.0,1
-74.0,-70.0,-78.0,-80.0,-69.0,1
-74.0,-70.0,-78.0,-80.0,-70.0,1
-76.0,-71.0,-78.0,-81.0,-70.0,1
-76.0,-71.0,-76.0,-81.0,-70.0,1
-76.0,-71.0,-87.0,-81.0,-70.0,1
-76.0,-71.0,-87.0,-81.0,-69.0,1
-76.0,-71.0,-87.0,-74.0,-69.0,1
-75.0,-71.0,-87.0,-74.0,-69.0,1
-75.0,-71.0,-78.0,-74.0,-69.0,1
-75.0,-71.0,-78.0,-74.0,-70.0,1
-75.0,-72.0,-78.0,-74.0,-70.0,1
-73.0,-72.0,-78.0,-74.0,-70.0,1
-73.0,-72.0,-87.0,-74.0,-70.0,1
-73.0,-72.0,-87.0,-74.0,-69.0,1
-73.0,-70.0,-87.0,-74.0,-69.0,1
-74.0,-70.0,-87.0,-74.0,-69.0,1
-74.0,-70.0,-78.0,-74.0,-69.0,1
-74.0,-70.0,-78.0,-75.0,-70.0,1
-74.0,-71.0,-78.0,-75.0,-70.0,1
-76.0,-71.0,-78.0,-78.0,-70.0,1
-76.0,-71.0,-87.0,-78.0,-70.0,1
-73.0,-71.0,-87.0,-78.0,-70.0,1
-73.0,-71.0,-77.0,-78.0,-70.0,1
-73.0,-71.0,-77.0,-80.0,-70.0,1
-73.0,-71.0,-86.0,-80.0,-70.0,1
-73.0,-71.0,-86.0,-80.0,-69.0,1
-73.0,-71.0,-86.0,-74.0,-69.0,1
-73.0,-71.0,-77.0,-74.0,-69.0,1
-73.0,-71.0,-76.0,-74.0,-69.0,1
-73.0,-71.0,-76.0,-74.0,-68.0,1
-73.0,-71.0,-76.0,-74.0,-70.0,1
-73.0,-71.0,-86.0,-74.0,-70.0,1
-73.0,-71.0,-77.0,-79.0,-70.0,1
-72.0,-71.0,-77.0,-79.0,-70.0,1
-72.0,-70.0,-77.0,-74.0,-69.0,1
-75.0,-70.0,-77.0,-74.0,-69.0,1
-75.0,-70.0,-77.0,-74.0,-70.0,1
-75.0,-70.0,-76.0,-74.0,-70.0,1
-74.0,-70.0,-78.0,-78.0,-70.0,1
-74.0,-70.0,-78.0,-74.0,-70.0,1
-75.0,-70.0,-78.0,-74.0,-70.0,1
-75.0,-70.0,-78.0,-74.0,-69.0,1
-75.0,-72.0,-78.0,-74.0,-69.0,1
-75.0,-72.0,-76.0,-74.0,-69.0,1
-74.0,-70.0,-76.0,-74.0,-69.0,1
-76.0,-70.0,-76.0,-74.0,-69.0,1
-76.0,-70.0,-76.0,-74.0,-68.0,1
-76.0,-72.0,-76.0,-74.0,-68.0,1
-76.0,-72.0,-76.0,-81.0,-68.0,1
-73.0,-72.0,-76.0,-81.0,-68.0,1
-73.0,-71.0,-76.0,-81.0,-68.0,1
-73.0,-71.0,-77.0,-74.0,-68.0,1
-76.0,-71.0,-77.0,-74.0,-68.0,1
-76.0,-72.0,-77.0,-74.0,-68.0,1
-76.0,-72.0,-76.0,-79.0,-68.0,1
-74.0,-72.0,-76.0,-79.0,-68.0,1
-74.0,-70.0,-77.0,-74.0,-69.0,1
-76.0,-70.0,-77.0,-74.0,-69.0,1
-76.0,-70.0,-77.0,-74.0,-68.0,1
-76.0,-71.0,-77.0,-79.0,-68.0,1
-76.0,-71.0,-84.0,-79.0,-68.0,1
-72.0,-71.0,-84.0,-79.0,-68.0,1
-74.0,-71.0,-78.0,-81.0,-70.0,1
-74.0,-71.0,-77.0,-81.0,-70.0,1
-72.0,-71.0,-77.0,-81.0,-70.0,1
-72.0,-71.0,-77.0,-81.0,-69.0,1
-74.0,-71.0,-77.0,-81.0,-69.0,1
-74.0,-71.0,-77.0,-81.0,-68.0,1
-74.0,-72.0,-77.0,-81.0,-68.0,1
-73.0,-72.0,-77.0,-81.0,-68.0,1
-73.0,-72.0,-77.0,-81.0,-69.0,1
-73.0,-71.0,-77.0,-81.0,-69.0,1
-73.0,-71.0,-77.0,-80.0,-69.0,1
-73.0,-71.0,-86.0,-74.0,-68.0,1
-76.0,-71.0,-86.0,-74.0,-68.0,1
-76.0,-71.0,-86.0,-74.0,-70.0,1
-73.0,-71.0,-86.0,-80.0,-68.0,1
-73.0,-70.0,-86.0,-80.0,-68.0,1
-73.0,-70.0,-78.0,-80.0,-68.0,1
-73.0,-70.0,-78.0,-80.0,-69.0,1
-74.0,-70.0,-76.0,-80.0,-70.0,1
-74.0,-70.0,-76.0,-74.0,-70.0,1
-74.0,-70.0,-77.0,-74.0,-70.0,1
-76.0,-70.0,-77.0,-74.0,-70.0,1
-76.0,-70.0,-76.0,-79.0,-69.0,1
-76.0,-70.0,-76.0,-79.0,-68.0,1
-76.0,-72.0,-76.0,-74.0,-69.0,1
-76.0,-72.0,-76.0,-80.0,-69.0,1
-74.0,-72.0,-76.0,-80.0,-69.0,1
-74.0,-72.0,-76.0,-80.0,-68.0,1
-74.0,-69.0,-76.0,-80.0,-68.0,1
-74.0,-69.0,-78.0,-80.0,-68.0,1
-73.0,-69.0,-78.0,-80.0,-68.0,1
-73.0,-69.0,-78.0,-80.0,-69.0,1
-73.0,-70.0,-78.0,-81.0,-69.0,1
-75.0,-70.0,-78.0,-81.0,-68.0,1
-73.0,-70.0,-78.0,-81.0,-68.0,1
-73.0,-73.0,-78.0,-81.0,-69.0,1
-73.0,-73.0,-76.0,-81.0,-69.0,1
-74.0,-73.0,-76.0,-81.0,-69.0,1
-74.0,-73.0,-76.0,-81.0,-68.0,1
-74.0,-70.0,-76.0,-81.0,-68.0,1
-73.0,-70.0,-76.0,-81.0,-68.0,1
-73.0,-70.0,-76.0,-81.0,-69.0,1
-74.0,-70.0,-76.0,-81.0,-69.0,1
-75.0,-70.0,-76.0,-81.0,-69.0,1
-75.0,-70.0,-76.0,-81.0,-68.0,1
-75.0,-70.0,-76.0,-80.0,-68.0,1
